Project,Analysis,From,To,Day,0-10,20-oct,20-30,30-40,40-50,50-60,60-70,70-80,80-90,90-100,%Toxicos,Toxics commits avarage,Number of authors with toxic commits,Number of authors with toxic commits > 50%,Total commits,Total commits per day,Accumulated commits,Committers,Committers Weight,classes,ncloc,functions,duplicated_lines,skipped_tests,coverage,complexity,comment_lines,comment_lines_density,duplicated_lines_density,files,directories,file_complexity,violations,duplicated_blocks,duplicated_files,lines,public_api,statements,blocker_violations,critical_violations,major_violations,minor_violations,info_violations,lines_to_cover,line_coverage,conditions_to_cover,branch_coverage,sqale_index,sqale_rating,last_commit_date,false_positive_issues,open_issues,reopened_issues,confirmed_issues,sqale_debt_ratio,new_sqale_debt_ratio,code_smells,new_code_smells,bugs,effort_to_reach_maintainability_rating_a,reliability_remediation_effort,reliability_rating,security_remediation_effort,security_rating,cognitive_complexity,new_development_cost,security_hotspots,security_review_rating
eclipse_kitalpha,5.2.0-SNAPSHOT,27/07/2021,13/09/2021,48,2,0,0,0,0,2,0,0,0,0,50%,0.277544796,1,1,4,0.083333333,1709,1,100.0,2746.0,150425.0,13115.0,35006.0,0.0,35.7,27307.0,41948.0,21.8,12.4,2521.0,0,11.0,10274.0,1302.0,455.0,282240.0,0,60159.0,43.0,2308.0,2824.0,4813.0,286.0,71695.0,38.3,28772.0,29.2,78749.0,1.0,13/09/2021 00:00,1.0,10273.0,1.0,0.0,1.7,0.0,10044.0,0,216.0,0.0,2603.0,3.0,225.0,5.0,23576.0,0.0,246.0,5.0
eclipse_kitalpha,5.1.0-SNAPSHOT,16/10/2020,27/07/2021,284,28,2,1,2,1,3,2,3,2,8,34%,0.282322132,4,4,52,0.183098592,1705,6,3.05795899,2746.0,150425.0,13115.0,35006.0,0.0,35.6,27307.0,41948.0,21.8,12.4,2521.0,0,11.0,10279.0,1302.0,455.0,282240.0,0,60159.0,43.0,2308.0,2829.0,4813.0,286.0,71695.0,38.2,28772.0,29.2,78899.0,1.0,27/07/2021 00:00,1.0,10278.0,1.0,0.0,1.7,0.0,10049.0,0,216.0,0.0,2603.0,3.0,225.0,5.0,23576.0,0.0,246.0,5.0
eclipse_kitalpha,5.0.0-SNAPSHOT,05/08/2020,16/10/2020,72,3,5,1,0,1,1,0,0,3,0,28%,0.227940066,3,3,14,0.194444444,1653,4,22.26345083,2734.0,149867.0,13078.0,34838.0,0.0,0.0,27234.0,41918.0,21.9,12.5,2510.0,0,11.0,10845.0,1294.0,451.0,279024.0,0,60015.0,51.0,2336.0,2904.0,5274.0,280.0,72676.0,0.0,0.0,0.0,133295.0,1.0,16/10/2020 00:00,0.0,10845.0,0.0,0.0,3.0,4.85958486,10629.0,0,200.0,0.0,2323.0,5.0,270.0,5.0,23503.0,16380.0,252.0,1.0
eclipse_kitalpha,1.4.0-SNAPSHOT,05/08/2020,05/08/2020,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1639,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eclipse_capella,5.2.0-SNAPSHOT,07/09/2021,16/09/2021,9,0,1,0,0,0,1,0,0,0,2,75%,0.626329422,2,2,4,0.444444444,4813,2,37.5,6192.0,342231.0,27231.0,34986.0,0.0,50.3,72655.0,53037.0,13.4,6.0,5899.0,0,12.3,22151.0,2175.0,862.0,583009.0,0,146251.0,2.0,3073.0,4264.0,14306.0,506.0,163621.0,54.2,92549.0,43.3,136687.0,1.0,16/09/2021 00:00,0.0,22151.0,0.0,0.0,1.3,0.0,21958.0,0,179.0,0.0,2236.0,4.0,210.0,2.0,78845.0,540.0,0.0,1.0
eclipse_capella,5.1.0-SNAPSHOT,22/02/2021,07/09/2021,197,28,2,3,2,3,6,1,2,10,11,44%,0.35933158,10,10,68,0.345177665,4809,17,2.652184895,6192.0,342231.0,27231.0,34986.0,0.0,50.3,72655.0,53037.0,13.4,6.0,5899.0,0,12.3,22151.0,2175.0,862.0,583009.0,0,146251.0,2.0,3073.0,4264.0,14306.0,506.0,163621.0,54.2,92549.0,43.4,136687.0,1.0,09/07/2021 00:00,0.0,22151.0,0.0,0.0,1.3,0.0,21958.0,0,179.0,0.0,2236.0,4.0,210.0,2.0,78845.0,540.0,0.0,1.0
eclipse_capella,5.0.0-SNAPSHOT,11/09/2020,22/02/2021,164,49,20,12,5,7,4,3,7,16,10,30%,0.243656847,11,11,133,0.81097561,4741,17,1.789845931,6141.0,340801.0,27090.0,35138.0,0.0,49.4,72325.0,52862.0,13.4,6.1,5851.0,0,12.4,23569.0,2177.0,864.0,580004.0,0,145792.0,2.0,3123.0,5068.0,14870.0,506.0,163022.0,53.3,92193.0,42.6,182567.0,1.0,22/02/2021 00:00,0.0,23569.0,0.0,0.0,1.8,0.548302872,23262.0,0,165.0,0.0,2026.0,4.0,1490.0,2.0,78761.0,34470.0,0.0,1.0
eclipse_capella,1.4.0-SNAPSHOT,11/09/2020,11/09/2020,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,4608,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apache_incubator-hop,1.1.0-SNAPSHOT,21/09/2021,26/10/2021,35,100,24,10,14,12,11,15,19,15,19,33%,0.255959307,6,6,239,6.828571429,3103,9,1.509719739,2923.0,549902.0,34023.0,13142.0,54.0,24.1,78366.0,63868.0,10.4,1.7,3224.0,0,29.0,17258.0,556.0,168.0,783618.0,0,259030.0,600.0,3411.0,5731.0,7195.0,321.0,190166.0,25.3,59925.0,20.5,181146.0,1.0,26/10/2021 00:00,5.0,17258.0,0.0,0.0,1.1,0.987808835,16514.0,0,622.0,0.0,7065.0,5.0,2304.0,5.0,77996.0,215730.0,107.0,5.0
apache_incubator-hop,1.0-SNAPSHOT,06/06/2021,21/09/2021,107,252,45,32,34,37,24,26,63,41,42,32%,0.255992403,11,11,596,5.570093458,2864,15,0.410058673,2896.0,547875.0,33883.0,12806.0,54.0,24.3,78093.0,63784.0,10.4,1.6,3194.0,0,29.2,17301.0,538.0,161.0,780826.0,0,258527.0,594.0,3448.0,5712.0,7223.0,324.0,189648.0,25.4,59862.0,20.6,181057.0,1.0,21/09/2021 00:00,4.0,17301.0,0.0,0.0,1.1,1.219179973,16559.0,0,620.0,0.0,7100.0,5.0,2304.0,5.0,77883.0,1666530.0,110.0,5.0
apache_incubator-hop,0.99-SNAPSHOT,27/03/2021,06/06/2021,71,198,31,23,19,22,18,12,21,37,27,28%,0.223435028,6,6,408,5.746478873,2268,10,0.704255181,2857.0,528661.0,33982.0,12716.0,85.0,24.6,79223.0,64906.0,10.9,1.6,3159.0,0,30.0,23992.0,541.0,173.0,773122.0,0,265734.0,662.0,3815.0,9230.0,9766.0,519.0,186369.0,25.9,59866.0,20.7,214490.0,1.0,06/06/2021 00:00,0.0,23992.0,0.0,0.0,1.4,0.70316173,23221.0,0,654.0,0.0,7256.0,5.0,2164.0,5.0,79538.0,340320.0,143.0,5.0
apache_incubator-hop,0.70-SNAPSHOT,16/01/2021,27/03/2021,70,156,45,24,23,23,23,22,32,32,35,34%,0.269699501,8,8,415,5.928571429,1860,12,0.727609485,2803.0,519799.0,33531.0,15560.0,85.0,24.6,78249.0,63974.0,11.0,2.0,3097.0,0,30.2,22717.0,624.0,189.0,761335.0,0,262789.0,670.0,3782.0,8026.0,9723.0,516.0,182982.0,26.0,60225.0,20.3,208303.0,1.0,27/03/2021 00:00,0.0,22717.0,0.0,0.0,1.3,0.969932105,21951.0,0,651.0,0.0,7107.0,5.0,2132.0,5.0,78773.0,1886730.0,134.0,5.0
apache_incubator-hop,0.60-SNAPSHOT,16/12/2020,16/01/2021,31,81,23,17,13,13,18,14,15,7,9,30%,0.214425151,6,6,210,6.774193548,1445,9,1.823411545,2536.0,461716.0,30974.0,14403.0,85.0,27.1,72609.0,59412.0,11.4,2.1,2808.0,0,31.1,21248.0,579.0,178.0,695142.0,0,239985.0,587.0,3536.0,7609.0,8985.0,531.0,162620.0,29.3,60103.0,21.1,198292.0,1.0,16/01/2021 00:00,0.0,21248.0,0.0,0.0,1.4,1.236334355,20561.0,0,573.0,0.0,6312.0,5.0,2112.0,5.0,73793.0,322890.0,102.0,5.0
apache_incubator-hop,0.50-SNAPSHOT,16/11/2020,16/12/2020,30,55,28,18,17,5,12,17,8,12,17,34%,0.267043018,6,6,189,6.3,1235,11,1.095026415,2393.0,430636.0,29646.0,14535.0,104.0,26.6,68716.0,50024.0,10.4,2.2,2669.0,0,31.2,19875.0,601.0,183.0,652063.0,0,226143.0,559.0,3275.0,7125.0,8417.0,499.0,151701.0,28.9,57138.0,20.3,184451.0,1.0,16/12/2020 00:00,0.0,19875.0,0.0,0.0,1.4,13.3974359,19224.0,0,539.0,0.0,5923.0,5.0,2052.0,5.0,69465.0,1560.0,105.0,1.0
apache_incubator-hop,not provided,16/11/2020,16/11/2020,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1046,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellation-app_constellation,2,05/08/2021,26/10/2021,82,160,18,6,7,3,2,6,11,5,8,14%,0.112038756,9,9,226,2.756097561,1573,14,3.008930658,2776.0,226953.0,15129.0,23597.0,0.0,24.9,34673.0,44151.0,16.3,6.4,2535.0,0,14.6,8211.0,1544.0,410.0,367457.0,0,89039.0,12.0,179.0,4877.0,3020.0,123.0,140247.0,24.4,33199.0,26.6,130795.0,1.0,26/10/2021 00:00,102.0,8211.0,0.0,0.0,1.9,0.489607792,8187.0,0,22.0,0.0,385.0,5.0,30.0,4.0,30481.0,114990.0,21.0,5.0
constellation-app_constellation,2.x,22/07/2020,05/08/2021,379,141,23,16,7,10,8,8,6,10,19,20%,0.163995912,10,10,248,0.654353562,1347,15,1.900766041,2726.0,224192.0,14747.0,23076.0,0.0,18.2,34361.0,41426.0,15.6,6.4,2524.0,0,14.5,8888.0,1540.0,410.0,359420.0,0,89604.0,149.0,466.0,5028.0,3125.0,120.0,126453.0,17.5,32905.0,20.5,136260.0,1.0,08/05/2021 00:00,108.0,8888.0,0.0,0.0,2.0,0.0,8848.0,0,38.0,0.0,485.0,5.0,30.0,4.0,30741.0,13770.0,21.0,5.0
constellation-app_constellation,1,22/07/2020,22/07/2020,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1099,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aws_aws-sdk-java-v2,2.17.69-SNAPSHOT,26/10/2021,26/10/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,7705,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aws_aws-sdk-java-v2,2.17.68-SNAPSHOT,25/10/2021,26/10/2021,1,6,0,1,0,0,0,2,1,1,1,41%,0.329710543,3,3,12,12.0,7705,5,11.4379085,2353.0,133113.0,14369.0,7212.0,270.0,71.4,20515.0,26817.0,16.8,3.2,2006.0,0,12.3,2549.0,270.0,164.0,228939.0,0,33635.0,65.0,306.0,1209.0,861.0,108.0,47349.0,72.1,11115.0,68.7,26629.0,1.0,26/10/2021 00:00,52.0,2549.0,0.0,0.0,0.7,0.389714103,2457.0,0,92.0,0.0,1304.0,5.0,0.0,1.0,7303.0,62610.0,0.0,1.0
aws_aws-sdk-java-v2,2.17.67-SNAPSHOT,21/10/2021,25/10/2021,4,6,0,3,0,0,1,4,2,1,0,47%,0.335397243,5,5,17,4.25,7693,8,7.118141374,2356.0,133169.0,14383.0,7350.0,270.0,71.4,20526.0,26817.0,16.8,3.2,2007.0,0,12.3,2551.0,272.0,166.0,229031.0,0,33648.0,65.0,306.0,1211.0,861.0,108.0,47370.0,72.0,11115.0,68.7,26669.0,1.0,25/10/2021 00:00,52.0,2551.0,0.0,0.0,0.7,0.453167385,2459.0,0,92.0,0.0,1304.0,5.0,0.0,1.0,7303.0,62670.0,0.0,1.0
aws_aws-sdk-java-v2,2.17.66-SNAPSHOT,21/10/2021,21/10/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,7676,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aws_aws-sdk-java-v2,2.17.65-SNAPSHOT,20/10/2021,21/10/2021,1,6,0,1,0,1,1,1,1,0,1,33%,0.250513653,2,2,12,12.0,7676,3,11.9047619,2320.0,131986.0,14204.0,7140.0,270.0,71.3,20313.0,26471.0,16.7,3.1,1990.0,0,12.3,2530.0,266.0,161.0,226838.0,0,33356.0,65.0,306.0,1201.0,850.0,108.0,46937.0,72.0,11057.0,68.6,26433.0,1.0,21/10/2021 00:00,52.0,2530.0,0.0,0.0,0.7,0.07301935,2440.0,0,90.0,0.0,1264.0,5.0,0.0,1.0,7268.0,54780.0,0.0,1.0
aws_aws-sdk-java-v2,2.17.64-SNAPSHOT,18/10/2021,20/10/2021,2,5,0,2,0,0,0,2,2,0,2,46%,0.372663131,3,3,13,6.5,7664,4,14.47963801,2320.0,131824.0,14204.0,7113.0,270.0,71.3,20313.0,26469.0,16.7,3.1,1990.0,0,12.3,2535.0,264.0,159.0,226672.0,0,33356.0,65.0,306.0,1206.0,850.0,108.0,46937.0,71.9,11057.0,68.6,26428.0,1.0,20/10/2021 00:00,52.0,2535.0,0.0,0.0,0.7,0.0039801,2445.0,0,90.0,0.0,1264.0,5.0,0.0,1.0,7268.0,50250.0,0.0,1.0
aws_aws-sdk-java-v2,2.17.63-SNAPSHOT,16/10/2021,18/10/2021,2,0,0,0,0,0,0,0,1,0,0,100%,0.766215801,1,1,1,0.5,7651,1,100.0,2320.0,131823.0,14204.0,7113.0,270.0,71.3,20313.0,26469.0,16.7,3.1,1990.0,0,12.3,2535.0,264.0,159.0,226671.0,0,33356.0,65.0,306.0,1206.0,850.0,108.0,46937.0,71.9,11057.0,68.6,26428.0,1.0,18/10/2021 00:00,52.0,2535.0,0.0,0.0,0.7,0.0039801,2445.0,0,90.0,0.0,1264.0,5.0,0.0,1.0,7268.0,50250.0,0.0,1.0
aws_aws-sdk-java-v2,2.17.62-SNAPSHOT,15/10/2021,16/10/2021,1,3,2,1,0,0,0,1,1,0,1,33%,0.271141688,2,2,9,9.0,7650,4,19.75308642,2320.0,131767.0,14200.0,7113.0,270.0,71.3,20294.0,26468.0,16.7,3.1,1990.0,0,12.3,2535.0,264.0,159.0,226608.0,0,33330.0,65.0,306.0,1206.0,850.0,108.0,46906.0,71.9,11039.0,68.5,26428.0,1.0,16/10/2021 00:00,52.0,2535.0,0.0,0.0,0.7,0.004120313,2445.0,0,90.0,0.0,1264.0,5.0,0.0,1.0,7257.0,48540.0,0.0,1.0
aws_aws-sdk-java-v2,2.17.61-SNAPSHOT,14/10/2021,15/10/2021,1,3,0,1,1,0,0,2,1,1,0,44%,0.334492127,2,2,9,9.0,7641,3,15.55555556,2320.0,131773.0,14200.0,7113.0,270.0,71.3,20296.0,26469.0,16.7,3.1,1990.0,0,12.3,2535.0,264.0,159.0,226615.0,0,33334.0,65.0,306.0,1206.0,850.0,108.0,46909.0,71.9,11041.0,68.5,26428.0,1.0,15/10/2021 00:00,52.0,2535.0,0.0,0.0,0.7,0.003898635,2445.0,0,90.0,0.0,1264.0,5.0,0.0,1.0,7259.0,51300.0,0.0,1.0
aws_aws-sdk-java-v2,2.17.60-SNAPSHOT,12/10/2021,14/10/2021,2,9,1,2,0,1,0,6,2,0,0,38%,0.263224307,3,3,21,10.5,7632,6,6.256517205,2296.0,130619.0,14010.0,7113.0,262.0,71.1,20071.0,26190.0,16.7,3.2,1981.0,0,12.2,2522.0,264.0,159.0,224587.0,0,32973.0,65.0,306.0,1195.0,851.0,105.0,46417.0,71.9,10943.0,68.1,26336.0,1.0,14/10/2021 00:00,52.0,2522.0,0.0,0.0,0.7,0.0,2432.0,0,90.0,0.0,1264.0,5.0,0.0,1.0,7203.0,13170.0,0.0,1.0
aws_aws-sdk-java-v2,2.17.59-SNAPSHOT,11/10/2021,12/10/2021,1,4,1,1,0,0,0,1,1,0,0,25%,0.183939695,2,2,8,8.0,7611,3,17.30769231,2296.0,130619.0,14010.0,7113.0,262.0,71.1,20071.0,26190.0,16.7,3.2,1981.0,0,12.2,2522.0,264.0,159.0,224587.0,0,32973.0,65.0,306.0,1195.0,851.0,105.0,46417.0,71.9,10943.0,68.0,26336.0,1.0,10/12/2021 00:00,52.0,2522.0,0.0,0.0,0.7,0.178015131,2432.0,0,90.0,0.0,1264.0,5.0,0.0,1.0,7203.0,22470.0,0.0,1.0
aws_aws-sdk-java-v2,2.17.58-SNAPSHOT,08/10/2021,11/10/2021,3,5,1,2,0,0,0,2,1,0,0,27%,0.193487904,2,2,11,3.666666667,7603,3,12.91866029,2296.0,130619.0,14010.0,7113.0,262.0,71.1,20071.0,26190.0,16.7,3.2,1981.0,0,12.2,2522.0,264.0,159.0,224587.0,0,32973.0,65.0,306.0,1195.0,851.0,105.0,46417.0,71.9,10943.0,68.0,26336.0,1.0,10/11/2021 00:00,52.0,2522.0,0.0,0.0,0.7,0.342759212,2432.0,0,90.0,0.0,1264.0,5.0,0.0,1.0,7203.0,23340.0,0.0,1.0
aws_aws-sdk-java-v2,2.17.57-SNAPSHOT,08/10/2021,08/10/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,7592,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aws_aws-sdk-java-v2,2.17.56-SNAPSHOT,07/10/2021,08/10/2021,1,6,0,1,2,0,0,3,1,0,0,30%,0.215061921,2,2,13,13.0,7592,4,9.925558313,2296.0,130541.0,14009.0,7113.0,262.0,71.1,20061.0,26178.0,16.7,3.2,1980.0,0,12.2,2520.0,264.0,159.0,224489.0,0,32960.0,65.0,305.0,1194.0,851.0,105.0,46404.0,71.9,10939.0,68.1,26296.0,1.0,10/08/2021 00:00,52.0,2520.0,0.0,0.0,0.7,0.196367207,2430.0,0,90.0,0.0,1264.0,5.0,0.0,1.0,7196.0,20370.0,0.0,1.0
aws_aws-sdk-java-v2,2.17.55-SNAPSHOT,06/10/2021,07/10/2021,1,3,0,2,1,0,0,2,1,1,0,40%,0.299183011,2,2,10,10.0,7579,3,18.26086957,2296.0,130541.0,14009.0,7113.0,262.0,71.1,20061.0,26178.0,16.7,3.2,1980.0,0,12.2,2520.0,264.0,159.0,224489.0,0,32960.0,65.0,305.0,1194.0,851.0,105.0,46404.0,71.9,10939.0,68.0,26296.0,1.0,10/07/2021 00:00,52.0,2520.0,0.0,0.0,0.7,0.171600172,2430.0,0,90.0,0.0,1264.0,5.0,0.0,1.0,7196.0,23310.0,0.0,1.0
aws_aws-sdk-java-v2,2.17.54-SNAPSHOT,05/10/2021,06/10/2021,1,6,0,2,0,1,0,1,1,1,1,30%,0.251007337,3,3,13,13.0,7569,4,12.51629726,2293.0,130359.0,13981.0,6899.0,262.0,71.1,20021.0,26083.0,16.7,3.1,1978.0,0,12.2,2517.0,257.0,158.0,224093.0,0,32900.0,65.0,305.0,1192.0,850.0,105.0,46324.0,71.8,10913.0,68.0,26206.0,1.0,10/06/2021 00:00,51.0,2517.0,0.0,0.0,0.7,0.0,2427.0,0,90.0,0.0,1264.0,5.0,0.0,1.0,7187.0,14040.0,0.0,1.0
aws_aws-sdk-java-v2,2.17.53-SNAPSHOT,02/10/2021,05/10/2021,3,3,1,1,0,0,1,1,1,0,0,37%,0.258193552,2,2,8,2.666666667,7556,4,15.625,2293.0,130359.0,13981.0,6899.0,262.0,71.1,20021.0,26083.0,16.7,3.1,1978.0,0,12.2,2517.0,257.0,158.0,224093.0,0,32900.0,65.0,305.0,1192.0,850.0,105.0,46324.0,71.8,10913.0,68.0,26206.0,1.0,10/05/2021 00:00,51.0,2517.0,0.0,0.0,0.7,0.0,2427.0,0,90.0,0.0,1264.0,5.0,0.0,1.0,7187.0,14910.0,0.0,1.0
aws_aws-sdk-java-v2,2.17.52-SNAPSHOT,01/10/2021,02/10/2021,1,7,0,1,0,0,0,3,1,0,2,42%,0.333262512,3,3,14,14.0,7548,4,12.19512195,2293.0,130329.0,13977.0,6949.0,262.0,71.1,20011.0,26062.0,16.7,3.1,1978.0,0,12.2,2516.0,257.0,158.0,224024.0,0,32886.0,65.0,304.0,1192.0,850.0,105.0,46308.0,71.8,10897.0,68.1,26200.0,1.0,10/02/2021 00:00,51.0,2516.0,0.0,0.0,0.7,0.0,2426.0,0,90.0,0.0,1264.0,5.0,0.0,1.0,7181.0,16980.0,0.0,1.0
aws_aws-sdk-java-v2,2.17.51-SNAPSHOT,29/09/2021,01/10/2021,2,6,0,2,0,2,2,4,2,0,0,44%,0.302241405,2,2,18,9.0,7534,2,19.75308642,2293.0,130229.0,13977.0,6949.0,262.0,71.2,20011.0,26038.0,16.7,3.1,1976.0,0,12.2,2514.0,257.0,158.0,223890.0,0,32886.0,65.0,304.0,1191.0,849.0,105.0,46308.0,71.9,10897.0,68.2,26190.0,1.0,10/01/2021 00:00,51.0,2514.0,0.0,0.0,0.7,0.0,2424.0,0,90.0,0.0,1264.0,5.0,0.0,1.0,7181.0,14490.0,0.0,1.0
aws_aws-sdk-java-v2,2.17.50-SNAPSHOT,28/09/2021,29/09/2021,1,3,0,1,0,0,0,1,1,0,1,42%,0.349871329,3,3,7,7.0,7516,4,17.58241758,2293.0,130229.0,13977.0,6949.0,262.0,71.1,20011.0,26038.0,16.7,3.1,1976.0,0,12.2,2514.0,257.0,158.0,223890.0,0,32886.0,65.0,304.0,1191.0,849.0,105.0,46308.0,71.8,10897.0,68.1,26190.0,1.0,29/09/2021 00:00,51.0,2514.0,0.0,0.0,0.7,0.0,2424.0,0,90.0,0.0,1264.0,5.0,0.0,1.0,7181.0,14940.0,0.0,1.0
aws_aws-sdk-java-v2,2.17.49-SNAPSHOT,28/09/2021,28/09/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,7509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aws_aws-sdk-java-v2,2.17.48-SNAPSHOT,24/09/2021,28/09/2021,4,8,0,2,0,0,1,4,3,1,0,47%,0.33535601,5,5,19,4.75,7509,5,7.368421053,2293.0,130107.0,13974.0,6949.0,262.0,71.1,20002.0,26014.0,16.7,3.1,1974.0,0,12.2,2514.0,257.0,158.0,223730.0,0,32874.0,65.0,304.0,1191.0,849.0,105.0,46295.0,71.9,10881.0,68.1,26190.0,1.0,28/09/2021 00:00,51.0,2514.0,0.0,0.0,0.7,0.191256831,2424.0,0,90.0,0.0,1264.0,5.0,0.0,1.0,7175.0,18300.0,0.0,1.0
aws_aws-sdk-java-v2,2.17.47-SNAPSHOT,24/09/2021,24/09/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,7490,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aws_aws-sdk-java-v2,2.17.46-SNAPSHOT,22/09/2021,24/09/2021,2,11,0,2,1,0,1,4,2,0,0,33%,0.230792613,3,3,21,10.5,7490,5,6.683375104,2293.0,130095.0,13973.0,6949.0,262.0,71.1,20001.0,26013.0,16.7,3.1,1974.0,0,12.2,2514.0,257.0,158.0,223712.0,0,32871.0,65.0,304.0,1191.0,849.0,105.0,46291.0,71.8,10881.0,68.1,26190.0,1.0,24/09/2021 00:00,51.0,2514.0,0.0,0.0,0.7,1.055473736,2424.0,0,90.0,0.0,1264.0,5.0,0.0,1.0,7175.0,20370.0,0.0,1.0
aws_aws-sdk-java-v2,2.17.44-SNAPSHOT,21/09/2021,22/09/2021,1,5,0,1,1,0,0,0,2,1,0,30%,0.244028354,3,3,10,10.0,7469,4,12.72727273,2293.0,130081.0,13973.0,6949.0,262.0,71.1,20001.0,26012.0,16.7,3.1,1974.0,0,12.2,2514.0,257.0,158.0,223697.0,0,32871.0,65.0,304.0,1191.0,849.0,105.0,46291.0,71.8,10881.0,68.1,26190.0,1.0,22/09/2021 00:00,51.0,2514.0,0.0,0.0,0.7,0.968783638,2424.0,0,90.0,0.0,1264.0,5.0,0.0,1.0,7175.0,27870.0,0.0,1.0
aws_aws-sdk-java-v2,2.17.43-SNAPSHOT,17/09/2021,21/09/2021,4,5,1,1,0,0,0,2,1,0,4,50%,0.427777427,4,4,14,3.5,7459,6,9.703504043,2293.0,130077.0,13973.0,6949.0,262.0,71.0,20001.0,26012.0,16.7,3.1,1974.0,0,12.2,2523.0,257.0,158.0,223693.0,0,32863.0,70.0,304.0,1195.0,849.0,105.0,46286.0,71.7,10877.0,68.1,26180.0,1.0,21/09/2021 00:00,44.0,2517.0,6.0,0.0,0.7,0.995575221,2423.0,0,94.0,0.0,1319.0,5.0,90.0,5.0,7169.0,27120.0,0.0,1.0
