Date,"Rain (S-RGF 21246400:21256003-1), mm, PATFA1 (INIAP)","Temperature (S-THC 21246400:21262596-1), *C, PATFA1 (INIAP)","RH (S-THC 21246400:21262596-2), %, PATFA1 (INIAP)","Dew Point (S-THC 21246400:21262596-3), *C, PATFA1 (INIAP)","Wind Speed (S-WSB 21246400:21262656-1), m/s, PATFA1 (INIAP)","Gust Speed (S-WSB 21246400:21262656-2), m/s, PATFA1 (INIAP)","Wind Direction (S-WDA 21246400:21268488-1), *, PATFA1 (INIAP)"
12/27/22 10:10:00,0,19.403,96.277,18.819,0,0,274
12/27/22 10:15:00,0,19.445,96.452,18.891,0,0,274
12/27/22 10:20:00,0,19.424,96.425,18.865,0,0,274
12/27/22 10:25:00,0,19.403,96.597,18.872,0,0,274
12/27/22 10:30:00,0,19.381,96.432,18.823,0,0,274
12/27/22 10:35:00,0,19.317,96.281,18.734,0,0,274
12/27/22 10:40:00,0,19.274,96.167,18.672,0,0,274
12/27/22 10:45:00,0,19.252,96.167,18.651,0,0,274
12/27/22 10:50:00,0,19.21,96.03,18.585,0,0,274
12/27/22 10:55:00,0,19.188,96.081,18.573,0,0,274
12/27/22 11:00:00,0,19.124,96.135,18.517,0,0,274
12/27/22 11:05:00,0,19.102,96.146,18.498,0,0,274
12/27/22 11:10:00,0,19.017,96.004,18.389,0,0,274
12/27/22 11:15:00,0,18.974,95.924,18.333,0,0,274
12/27/22 11:20:00,0,19.017,96.1,18.405,0,0,274
12/27/22 11:25:00,0,19.124,96.333,18.55,0,0,274
12/27/22 11:30:00,0,19.167,96.425,18.608,0,0,274
12/27/22 11:35:00,0,19.188,96.233,18.598,0,0,274
12/27/22 11:40:00,0,19.295,96.048,18.674,0,0,274
12/27/22 11:45:00,0,19.488,96.016,18.861,0,0,274
12/27/22 11:50:00,0,19.639,95.628,18.946,0,0,274
12/27/22 11:55:00,0,19.746,94.945,18.937,0,0,274
12/27/22 12:00:00,0,19.853,94.752,19.011,0,0,274
12/27/22 12:05:00,0,20.132,94.038,19.167,0,0,274
12/27/22 12:10:00,0,20.389,93.843,19.39,0,0,274
12/27/22 12:15:00,0,20.775,93.695,19.748,0,0,274
12/27/22 12:20:00,0,21.333,90.254,19.696,0,0,274
12/27/22 12:25:00,0,21.719,90.076,20.046,0,0,274
12/27/22 12:30:00,0,22.148,89.007,20.277,0,0,274
12/27/22 12:35:00,0,22.341,87.723,20.231,0,0,274
12/27/22 12:40:00,0,22.555,87.195,20.345,0,0,274
12/27/22 12:45:00,0.2,23.07,84.691,20.378,0,0,274
12/27/22 12:50:00,0,23.478,83.841,20.613,0,0,274
12/27/22 12:55:00,0,23.671,83.195,20.677,0,0.5,274
12/27/22 13:00:00,0,23.95,81.898,20.694,0,0,274
12/27/22 13:05:00,0,24.4,81.807,21.115,0,0,274
12/27/22 13:10:00,0,24.614,79.335,20.824,0,0.5,274
12/27/22 13:15:00,0,24.743,78.027,20.679,0,0,274
12/27/22 13:20:00,0,25.194,76.606,20.816,0,0,274
12/27/22 13:25:00,0,25.73,75.015,20.993,0,0,274
12/27/22 13:30:00,0,25.944,74.794,21.152,0,0.5,274
12/27/22 13:35:00,0,26.03,74.028,21.066,0,1,274
12/27/22 13:40:00,0,26.437,73.95,21.442,0,1,274
12/27/22 13:45:00,0,27.21,72.326,21.821,0,0,260
12/27/22 13:50:00,0,27.102,72.059,21.658,0,0.5,241
12/27/22 13:55:00,0,27.832,67.546,21.297,0,0.5,199
12/27/22 14:00:00,0,28.196,63.812,20.716,0,0.5,282
12/27/22 14:05:00,0,28.647,62.557,20.818,0,1,286
12/27/22 14:10:00,0,28.647,62.196,20.724,0,1,303
12/27/22 14:15:00,0,29.097,60.597,20.724,0,0,292
12/27/22 14:20:00,0,29.698,60.574,21.282,0,0.5,180
12/27/22 14:25:00,0,29.783,63.033,22.015,0,1,173
12/27/22 14:30:00,0,29.483,63.375,21.82,0,1.5,173
12/27/22 14:35:00,0,29.805,60.099,21.254,0,1.5,164
12/27/22 14:40:00,0,29.633,58.738,20.72,0,1.5,87
12/27/22 14:45:00,0,29.955,57.9,20.787,0,1.5,80
12/27/22 14:50:00,0,30.598,55.824,20.792,0,0.5,32
12/27/22 14:55:00,0,30.62,54.971,20.561,0,1.5,56
12/27/22 15:00:00,0,31.413,54.647,21.201,0,0.5,86
12/27/22 15:05:00,0,31.628,51.025,20.283,0,2,83
12/27/22 15:10:00,0,31.778,49.026,19.774,0,2,347
12/27/22 15:15:00,0,31.692,51.493,20.49,0,2,119
12/27/22 15:20:00,0,31.885,51.849,20.78,0,1.5,105
12/27/22 15:25:00,0,31.714,51.818,20.612,0,2,112
12/27/22 15:30:00,0,32.057,51.159,20.72,0,1.5,38
12/27/22 15:35:00,0,32.035,47.185,19.391,0,2,74
12/27/22 15:40:00,0,32.164,49.401,20.25,0,2.5,77
12/27/22 15:45:00,0,32.421,47.362,19.803,0,2,39
12/27/22 15:50:00,0,32.228,47.358,19.626,0,1.5,314
12/27/22 15:55:00,0,32.529,44.662,18.955,0,1.5,51
12/27/22 16:00:00,0,32.486,46.856,19.688,0.5,2.5,327
12/27/22 16:05:00,0,32.379,47.616,19.85,0.5,2,13
12/27/22 16:10:00,0,32.207,47.584,19.683,0.5,2,352
12/27/22 16:15:00,0,31.735,48.122,19.435,0.5,2,341
12/27/22 16:20:00,0,32.186,46.961,19.451,0.5,2,3
12/27/22 16:25:00,0,31.435,48,19.12,1,3,46
12/27/22 16:30:00,0,32.657,45.446,19.351,0.5,3,88
12/27/22 16:35:00,0,33.043,44.552,19.38,0.5,3.5,52
12/27/22 16:40:00,0,33.172,40.555,17.991,0.5,2.5,69
12/27/22 16:45:00,0,33.494,41.471,18.635,0.5,2.5,48
12/27/22 16:50:00,0,32.507,44.973,19.047,1,3.5,76
12/27/22 16:55:00,0,33.022,46.751,20.139,0.5,3,352
12/27/22 17:00:00,0,33.537,43.6,19.477,0,1.5,354
12/27/22 17:05:00,0,33.236,44.524,19.544,0.5,3,93
12/27/22 17:10:00,0,33.601,44.03,19.693,0.5,2,31
12/27/22 17:15:00,0,33.88,41.846,19.125,0.5,2,18
12/27/22 17:20:00,0,33.816,41.292,18.853,0.5,2,337
12/27/22 17:25:00,0,32.293,43.917,18.473,0,1.5,15
12/27/22 17:30:00,0,33.001,40.253,17.719,0.5,3.5,327
12/27/22 17:35:00,0.2,33.708,44.608,20.001,0,2,338
12/27/22 17:40:00,0,33.858,44.883,20.236,0,2.5,295
12/27/22 17:45:00,0,34.459,42.808,20.01,0,2,334
12/27/22 17:50:00,0,32.936,43.661,18.959,0.5,2.5,20
12/27/22 17:55:00,0,34.051,39.608,18.397,0,1.5,18
12/27/22 18:00:00,0,34.051,41.386,19.1,0,1.5,46
12/27/22 18:05:00,0,34.373,38.122,18.072,0.5,2,31
12/27/22 18:10:00,0,34.309,40.729,19.073,0.5,2,76
12/27/22 18:15:00,0,34.373,41.115,19.282,0,2,80
12/27/22 18:20:00,0,34.009,40.757,18.816,0.5,3.5,352
12/27/22 18:25:00,0,34.352,39.104,18.459,0,1.5,316
12/27/22 18:30:00,0,34.588,41.274,19.536,0,2.5,45
12/27/22 18:35:00,0,34.03,42.789,19.618,0,2,41
12/27/22 18:40:00,0,32.808,43.716,18.863,0,2.5,97
12/27/22 18:45:00,0,33.279,40.342,18.002,0,1,86
12/27/22 18:50:00,0,34.416,39.454,18.659,0,1,73
12/27/22 18:55:00,0,34.48,40.708,19.218,0.5,2.5,67
12/27/22 19:00:00,0,34.116,39.847,18.55,0.5,2,77
12/27/22 19:05:00,0,33.73,39.828,18.199,0,2.5,157
12/27/22 19:10:00,0,33.623,36.333,16.648,1,3,83
12/27/22 19:15:00,0,34.202,36.706,17.319,0,2,72
12/27/22 19:20:00,0,34.18,37.755,17.748,0,2,145
12/27/22 19:25:00,0,34.716,35.953,17.444,0,2,76
12/27/22 19:30:00,0,34.909,37.755,18.392,0,1.5,70
12/27/22 19:35:00,0,34.673,37.359,18.015,0,2.5,77
12/27/22 19:40:00,0,34.566,35.981,17.324,0,2,42
12/27/22 19:45:00,0,34.395,37.946,18.017,0,2.5,67
12/27/22 19:50:00,0,33.923,37.678,17.487,0.5,2.5,104
12/27/22 19:55:00,0,33.751,37.089,17.086,0.5,2,87
12/27/22 20:00:00,0,34.309,36.297,17.236,0,1,250
12/27/22 20:05:00,0,34.845,35.587,17.394,0,3,100
12/27/22 20:10:00,0,34.716,35.154,17.087,0.5,2,83
12/27/22 20:15:00,0,34.352,34.516,16.48,0.5,2,77
12/27/22 20:20:00,0,34.373,36.33,17.307,0,1.5,121
12/27/22 20:25:00,0,34.652,35.515,17.193,0,2,69
12/27/22 20:30:00,0,34.673,35.799,17.338,0,1,91
12/27/22 20:35:00,0,34.051,38.035,17.751,0.5,2.5,94
12/27/22 20:40:00,0,33.858,36.994,17.141,0.5,2,95
12/27/22 20:45:00,0,33.708,40.136,18.303,0.5,1.5,128
12/27/22 20:50:00,0,33.816,41.723,19.019,0.5,2.5,140
12/27/22 20:55:00,0,34.738,38.07,18.373,0,1,56
12/27/22 21:00:00,0,34.395,37.662,17.898,0,1.5,59
12/27/22 21:05:00,0,34.502,38.058,18.159,0,3,8
12/27/22 21:10:00,0,34.566,38.923,18.575,0,1.5,28
12/27/22 21:15:00,0,34.781,37.819,18.305,0,1,264
12/27/22 21:20:00,0,34.631,38.93,18.635,0,2,48
12/27/22 21:25:00,0,34.459,38.785,18.423,0,1.5,62
12/27/22 21:30:00,0,34.759,37.678,18.226,0,0.5,84
12/27/22 21:35:00,0,34.502,39.365,18.699,0,1,84
12/27/22 21:40:00,0,34.137,39.147,18.286,0,1.5,80
12/27/22 21:45:00,0,33.901,40.034,18.434,0,1.5,87
12/27/22 21:50:00,0,33.472,40.592,18.273,0,2,91
12/27/22 21:55:00,0,33.515,44.52,19.794,0,1,74
12/27/22 22:00:00,0,33.387,44.643,19.723,0,1.5,77
12/27/22 22:05:00,0,33.301,43.774,19.329,0,1.5,86
12/27/22 22:10:00,0.2,33.172,44.685,19.544,0,1,83
12/27/22 22:15:00,0,32.85,45.843,19.666,0,1.5,87
12/27/22 22:20:00,0,32.593,47.419,19.978,0,1.5,52
12/27/22 22:25:00,0,32.765,47.904,20.3,0,0,49
12/27/22 22:30:00,0,32.657,48.577,20.428,0,0,49
12/27/22 22:35:00,0,32.486,49.963,20.728,0,0,49
12/27/22 22:40:00,0,31.864,51.823,20.752,0,0,49
12/27/22 22:45:00,0,30.727,59.548,21.968,0,0,49
12/27/22 22:50:00,0,29.226,63.189,21.529,0,0,49
12/27/22 22:55:00,0,28.432,66.136,21.523,0,0,49
12/27/22 23:00:00,0,27.853,67.163,21.224,0,0,49
12/27/22 23:05:00,0,27.21,70.472,21.396,0,0,49
12/27/22 23:10:00,0,26.738,72.59,21.428,0,0,49
12/27/22 23:15:00,0,26.416,72.276,21.047,0,0,49
12/27/22 23:20:00,0,26.116,72.229,20.748,0,0,49
12/27/22 23:25:00,0.2,25.88,71.36,20.325,0,0,49
12/27/22 23:30:00,0,25.708,76.027,21.191,0,0,49
12/27/22 23:35:00,0,25.451,77.559,21.267,0,0,49
12/27/22 23:40:00,0,25.236,79.561,21.475,0,0,49
12/27/22 23:45:00,0,24.958,79.226,21.136,0,0,49
12/27/22 23:50:00,0,24.807,80.316,21.212,0,0,49
12/27/22 23:55:00,0,24.722,80.172,21.1,0,0,49
12/28/22 00:00:00,0,24.529,80.403,20.958,0,0,49
12/28/22 00:05:00,0,24.357,81.108,20.933,0,0,49
12/28/22 00:10:00,0,24.121,81.575,20.797,0,0,49
12/28/22 00:15:00,0,24.035,81.097,20.617,0,0,49
12/28/22 00:20:00,0,23.928,83.291,20.947,0,0,49
12/28/22 00:25:00,0.2,23.821,83.246,20.833,0,0,49
12/28/22 00:30:00,0,23.692,84.024,20.859,0,0,49
12/28/22 00:35:00,0,23.542,83.52,20.614,0,0,49
12/28/22 00:40:00,0,23.478,83.523,20.552,0,0,49
12/28/22 00:45:00,0,23.435,83.725,20.549,0,0,49
12/28/22 00:50:00,0,23.285,83.944,20.444,0,0,49
12/28/22 00:55:00,0,23.199,83.94,20.359,0,0,49
12/28/22 01:00:00,0,23.177,84.17,20.383,0,0,49
12/28/22 01:05:00,0,23.049,84.34,20.289,0,0,49
12/28/22 01:10:00,0,22.92,85.62,20.407,0,0,49
12/28/22 01:15:00,0,22.899,85.388,20.342,0,0,49
12/28/22 01:20:00,0,22.834,85.492,20.299,0,0,49
12/28/22 01:25:00,0,22.77,85.69,20.273,0,0,49
12/28/22 01:30:00,0,22.663,86.041,20.234,0,0,49
12/28/22 01:35:00,0,22.62,86.102,20.203,0,0,49
12/28/22 01:40:00,0,22.62,86.921,20.357,0,0,49
12/28/22 01:45:00,0,22.491,86.947,20.235,0,0,49
12/28/22 01:50:00,0,22.341,87.022,20.101,0,0,49
12/28/22 01:55:00,0,22.169,87.407,20.004,0,0,49
12/28/22 02:00:00,0,22.212,87.872,20.132,0,0,49
12/28/22 02:05:00,0.2,22.212,87.855,20.129,0,0,49
12/28/22 02:10:00,0,22.169,87.652,20.049,0,0,49
12/28/22 02:15:00,0,22.105,87.434,19.945,0,0,49
12/28/22 02:20:00,0,22.105,87.785,20.01,0,0,49
12/28/22 02:25:00,0,22.041,87.776,19.945,0,0,49
12/28/22 02:30:00,0,21.912,88.286,19.912,0,0,49
12/28/22 02:35:00,0,21.891,88.409,19.913,0,0,49
12/28/22 02:40:00,0,21.891,88.737,19.973,0,0,49
12/28/22 02:45:00,0,21.826,88.18,19.808,0,0,49
12/28/22 02:50:00,0,21.783,88.574,19.838,0,0,49
12/28/22 02:55:00,0,21.762,88.986,19.892,0,0,49
12/28/22 03:00:00,0,21.655,89.238,19.831,0,0,49
12/28/22 03:05:00,0,21.504,89.694,19.765,0,0,49
12/28/22 03:10:00,0,21.44,90.043,19.765,0,0,49
12/28/22 03:15:00,0,21.397,90.437,19.793,0,0,49
12/28/22 03:20:00,0,21.376,90.752,19.828,0,0,49
12/28/22 03:25:00,0,21.311,90.939,19.797,0,0,49
12/28/22 03:30:00,0,21.29,91.397,19.857,0,0,49
12/28/22 03:35:00,0,21.226,91.897,19.882,0,0,49
12/28/22 03:40:00,0,21.183,92.107,19.876,0,0,49
12/28/22 03:45:00,0,21.226,91.875,19.878,0,0,49
12/28/22 03:50:00,0,21.226,91.585,19.827,0,0,46
12/28/22 03:55:00,0,21.183,91.724,19.809,0,0,46
12/28/22 04:00:00,0,21.097,91.975,19.768,0,0,46
12/28/22 04:05:00,0,21.076,92.258,19.796,0,0,46
12/28/22 04:10:00,0,21.033,92.36,19.771,0,0,46
12/28/22 04:15:00,0,21.033,92.605,19.814,0,0,46
12/28/22 04:20:00,0,20.904,92.538,19.675,0,0,46
12/28/22 04:25:00,0,20.925,92.927,19.764,0,0,46
12/28/22 04:30:00,0,20.947,92.77,19.758,0,0,46
12/28/22 04:35:00,0,20.925,92.93,19.764,0,0,46
12/28/22 04:40:00,0,20.797,92.534,19.568,0,0,46
12/28/22 04:45:00,0,20.775,93.159,19.655,0,0,46
12/28/22 04:50:00,0,20.775,93.458,19.707,0,0,46
12/28/22 04:55:00,0,20.754,93.082,19.62,0,0,46
12/28/22 05:00:00,0,20.754,93.417,19.678,0,0,46
12/28/22 05:05:00,0,20.689,93.521,19.632,0,0,46
12/28/22 05:10:00,0,20.732,93.626,19.693,0,0,46
12/28/22 05:15:00,0,20.754,93.626,19.715,0,0,46
12/28/22 05:20:00,0,20.732,93.397,19.654,0,0,46
12/28/22 05:25:00,0,20.668,93.454,19.6,0,0,46
12/28/22 05:30:00,0,20.732,94.122,19.779,0,0,46
12/28/22 05:35:00,0,20.711,93.938,19.725,0,0,46
12/28/22 05:40:00,0,20.647,93.892,19.654,0,0,46
12/28/22 05:45:00,0,20.668,94.235,19.734,0,0,46
12/28/22 05:50:00,0,20.582,93.838,19.581,0,0,46
12/28/22 05:55:00,0,20.496,93.855,19.498,0,0,46
12/28/22 06:00:00,0,20.432,93.912,19.444,0,0,46
12/28/22 06:05:00,0,20.432,94.304,19.511,0,0,46
12/28/22 06:10:00,0,20.346,93.823,19.344,0,0,46
12/28/22 06:15:00,0,20.282,93.774,19.271,0,0,46
12/28/22 06:20:00,0,20.196,94.368,19.287,0,0,46
12/28/22 06:25:00,0,20.282,94.717,19.432,0,0,46
12/28/22 06:30:00,0.2,20.239,94.354,19.328,0,0,46
12/28/22 06:35:00,0,20.175,94.31,19.256,0,0,46
12/28/22 06:40:00,0,20.175,94.36,19.265,0,0,46
12/28/22 06:45:00,0,20.132,94.395,19.228,0,0,46
12/28/22 06:50:00,0,20.11,94.63,19.247,0,0,46
12/28/22 06:55:00,0,20.089,94.685,19.235,0,0,46
12/28/22 07:00:00,0,20.089,95.068,19.3,0,0,46
12/28/22 07:05:00,0,20.046,95.393,19.312,0,0,46
12/28/22 07:10:00,0,20.11,95.688,19.426,0,0,46
12/28/22 07:15:00,0,20.046,95.54,19.337,0,0,46
12/28/22 07:20:00,0,19.96,95.056,19.17,0,0,46
12/28/22 07:25:00,0,19.896,95.123,19.117,0,0,46
12/28/22 07:30:00,0,19.917,95.312,19.17,0,0,46
12/28/22 07:35:00,0,19.874,95.398,19.142,0,0,46
12/28/22 07:40:00,0,19.917,95.737,19.242,0,0,46
12/28/22 07:45:00,0,19.853,95.711,19.173,0,0,46
12/28/22 07:50:00,0,19.81,95.416,19.081,0,0,46
12/28/22 07:55:00,0,19.767,95.412,19.037,0,0,46
12/28/22 08:00:00,0,19.681,95.174,18.912,0,0,46
12/28/22 08:05:00,0,19.639,95.599,18.941,0,0,46
12/28/22 08:10:00,0,19.746,96.114,19.134,0,0,46
12/28/22 08:15:00,0,19.617,95.924,18.974,0,0,46
12/28/22 08:20:00,0,19.488,95.59,18.79,0,0,46
12/28/22 08:25:00,0,19.424,95.583,18.724,0,0,46
12/28/22 08:30:00,0,19.574,96.136,18.967,0,0,46
12/28/22 08:35:00,0,19.553,96.213,18.958,0,0,46
12/28/22 08:40:00,0,19.553,96.506,19.007,0,0,46
12/28/22 08:45:00,0,19.574,96.219,18.98,0,0,46
12/28/22 08:50:00,0,19.51,95.518,18.799,0,0,46
12/28/22 08:55:00,0,19.488,95.39,18.756,0,0,46
12/28/22 09:00:00,0,19.445,95.673,18.761,0,0,46
12/28/22 09:05:00,0,19.467,95.654,18.779,0,0,46
12/28/22 09:10:00,0,19.51,95.512,18.798,0,0,46
12/28/22 09:15:00,0,19.467,94.858,18.645,0,0,46
12/28/22 09:20:00,0,19.488,94.913,18.676,0,0,46
12/28/22 09:25:00,0,19.51,95.077,18.725,0,0,46
12/28/22 09:30:00,0,19.467,94.693,18.617,0,0,46
12/28/22 09:35:00,0,19.403,94.585,18.535,0,0,46
12/28/22 09:40:00,0,19.36,94.853,18.538,0,0,46
12/28/22 09:45:00,0,19.295,95.229,18.537,0,0,46
12/28/22 09:50:00,0,19.295,95.723,18.62,0,0,46
12/28/22 09:55:00,0,19.36,95.659,18.673,0,0,46
12/28/22 10:00:00,0,19.295,95.592,18.598,0,0,46
12/28/22 10:05:00,0,19.21,95.39,18.479,0,0,46
12/28/22 10:10:00,0,19.252,95.906,18.608,0,0,46
12/28/22 10:15:00,0,19.295,96.068,18.677,0,0,46
12/28/22 10:20:00,0,19.231,95.912,18.587,0,0,46
12/28/22 10:25:00,0,19.231,95.906,18.586,0,0,46
12/28/22 10:30:00,0,19.274,96.045,18.652,0,0,46
12/28/22 10:35:00,0,19.274,95.444,18.552,0,0,46
12/28/22 10:40:00,0,19.252,95.274,18.502,0,0,46
12/28/22 10:45:00,0,19.317,95.152,18.545,0,0,46
12/28/22 10:50:00,0,19.231,94.8,18.401,0,0,46
12/28/22 10:55:00,0,19.317,95.134,18.542,0,0,46
12/28/22 11:00:00,0,19.381,95.201,18.618,0,0,46
12/28/22 11:05:00,0,19.51,95.592,18.811,0,0,46
12/28/22 11:10:00,0,19.681,95.729,19.005,0,0,46
12/28/22 11:15:00,0,19.789,95.299,19.04,0,0,46
12/28/22 11:20:00,0,19.917,95.276,19.164,0,0,46
12/28/22 11:25:00,0,20.132,94.798,19.297,0,0,46
12/28/22 11:30:00,0,20.368,93.912,19.38,0,0,46
12/28/22 11:35:00,0,20.432,93.111,19.306,0,0,46
12/28/22 11:40:00,0,20.454,92.891,19.289,0,0,46
12/28/22 11:45:00,0,20.625,92.808,19.445,0,0,46
12/28/22 11:50:00,0,20.818,92.593,19.599,0,0,46
12/28/22 11:55:00,0,21.011,91.727,19.639,0,0,46
12/28/22 12:00:00,0,21.247,91.014,19.747,0,0,46
12/28/22 12:05:00,0,21.419,90.373,19.802,0,0,46
12/28/22 12:10:00,0,21.44,89.639,19.692,0,0,46
12/28/22 12:15:00,0,21.612,89.204,19.783,0,0,46
12/28/22 12:20:00,0,21.891,88.353,19.903,0,0,46
12/28/22 12:25:00,0,22.62,85.46,20.082,0,0,46
12/28/22 12:30:00,0,23.092,84.038,20.273,0,0,46
12/28/22 12:35:00,0,23.521,81.495,20.195,0,0,48
12/28/22 12:40:00,0,23.907,79.248,20.118,0,0,49
12/28/22 12:45:00,0,23.885,78.621,19.968,0,0.5,49
12/28/22 12:50:00,0,23.821,79.417,20.069,0,0.5,49
12/28/22 12:55:00,0,24.078,76.979,19.815,0,0.5,51
12/28/22 13:00:00,0,24.614,75.358,19.99,0,0,51
12/28/22 13:05:00,0,25.322,73.593,20.289,0,0,51
12/28/22 13:10:00,0,25.644,71.91,20.223,0,0,51
12/28/22 13:15:00,0,26.03,72.34,20.691,0,0,25
12/28/22 13:20:00,0,26.202,72,20.779,0,0,357
12/28/22 13:25:00,0,26.395,68.901,20.249,0,0.5,355
12/28/22 13:30:00,0,26.974,70.17,21.1,0,0.5,303
12/28/22 13:35:00,0,26.866,69.451,20.83,0,1,299
12/28/22 13:40:00,0,27.274,69.694,21.276,0,0.5,232
12/28/22 13:45:00,0,27.467,68.617,21.206,0,1,202
12/28/22 13:50:00,0,27.746,67.456,21.193,0,1,222
12/28/22 13:55:00,0,28.411,64.773,21.162,0,0.5,174
12/28/22 14:00:00,0,27.939,66.781,21.213,0,1,160
12/28/22 14:05:00,0,28.153,65.522,21.106,0,0,150
12/28/22 14:10:00,0,28.69,67.637,22.136,0,1.5,150
12/28/22 14:15:00,0,29.462,64.1,21.986,0,1,142
12/28/22 14:20:00,0,29.655,62.145,21.661,0,1,142
12/28/22 14:25:00,0,30.362,61.674,22.202,0,0.5,142
12/28/22 14:30:00,0,30.47,57.554,21.169,0,1.5,88
12/28/22 14:35:00,0,30.663,57.142,21.232,0,1,131
12/28/22 14:40:00,0,31.049,56.941,21.534,0,1.5,111
12/28/22 14:45:00,0,31.092,54.99,21.005,0,1.5,108
12/28/22 14:50:00,0,31.392,56.413,21.701,0,1,74
12/28/22 14:55:00,0,31.757,53.1,21.05,0,2,45
12/28/22 15:00:00,0,31.95,50.311,20.349,0,1.5,80
12/28/22 15:05:00,0,32.486,50.159,20.792,0,1.5,31
12/28/22 15:10:00,0,32.207,52.99,21.431,0,1,157
12/28/22 15:15:00,0,32.572,49.264,20.578,0,1.5,83
12/28/22 15:20:00,0,33.086,50.724,21.526,0,1,49
12/28/22 15:25:00,0,33.43,45.229,19.973,0,2,88
12/28/22 15:30:00,0,33.215,44.593,19.55,0.5,3,74
12/28/22 15:35:00,0,33.387,44.277,19.59,0.5,2.5,90
12/28/22 15:40:00,0,33.472,45.051,19.947,0,1.5,124
12/28/22 15:45:00,0,33.065,45.774,19.836,0.5,3,58
12/28/22 15:50:00,0,32.314,46.397,19.373,0,1.5,45
12/28/22 15:55:00,0,32.486,46.003,19.392,0.5,2,81
12/28/22 16:00:00,0,33.344,43.162,19.141,1,3,58
12/28/22 16:05:00,0,33.365,43.714,19.365,0.5,2.5,128
12/28/22 16:10:00,0,33.086,44.744,19.488,1,3.5,90
12/28/22 16:15:00,0,32.507,46.444,19.565,1,2.5,98
12/28/22 16:20:00,0,33.043,45.423,19.692,0.5,2.5,86
12/28/22 16:25:00,0,32.936,48.186,20.551,1,3.5,88
12/28/22 16:30:00,0,32.872,47.634,20.306,1,4,73
12/28/22 16:35:00,0,33.108,47.286,20.401,1,4,115
12/28/22 16:40:00,0,33.344,48.481,21.022,1,3.5,124
12/28/22 16:45:00,0,33.494,46.117,20.346,1,3.5,154
12/28/22 16:50:00,0,33.88,44.883,20.255,0.5,2.5,95
12/28/22 16:55:00,0,33.923,46.357,20.819,0,2.5,126
12/28/22 17:00:00,0,33.43,46.691,20.488,0.5,2.5,81
12/28/22 17:05:00,0,33.987,48.435,21.594,0.5,3,86
12/28/22 17:10:00,0,33.73,43.746,19.705,0.5,3,69
12/28/22 17:15:00,0,34.609,42.15,19.894,0.5,2.5,79
12/28/22 17:20:00,0,33.086,46.232,20.016,0.5,2.5,77
12/28/22 17:25:00,0,32.893,46.641,19.984,1,3,56
12/28/22 17:30:00,0,32.593,48.887,20.472,0.5,2.5,24
12/28/22 17:35:00,0,33.858,44.373,20.051,0,1.5,18
12/28/22 17:40:00,0,34.309,43.091,19.982,0.5,3,105
12/28/22 17:45:00,0,34.009,46.993,21.119,1,3,80
12/28/22 17:50:00,0,34.502,44.132,20.543,0.5,3.5,77
12/28/22 17:55:00,0,34.438,44.167,20.497,0,2.5,76
12/28/22 18:00:00,0,34.609,41.1,19.487,0.5,2.5,27
12/28/22 18:05:00,0,34.716,41.398,19.699,0.5,2,86
12/28/22 18:10:00,0,34.588,43.091,20.233,0,2,28
12/28/22 18:15:00,0,34.909,44.517,21.051,0.5,2.5,93
12/28/22 18:20:00,0,35.21,42.336,20.504,0.5,2,98
12/28/22 18:25:00,0,34.566,45.551,21.116,1,2.5,125
12/28/22 18:30:00,0,34.909,40.578,19.549,0,1.5,114
12/28/22 18:35:00,0,34.781,40.401,19.364,0.5,3,83
12/28/22 18:40:00,0,34.438,40.098,18.937,1,3.5,101
12/28/22 18:45:00,0,34.588,37.932,18.182,0.5,2,118
12/28/22 18:50:00,0,34.502,39.518,18.761,0.5,2,136
12/28/22 18:55:00,0,34.48,48.673,22.124,0,2,180
12/28/22 19:00:00,0,34.202,41.45,19.259,1,4.5,86
12/28/22 19:05:00,0,34.309,41.201,19.258,0.5,2,69
12/28/22 19:10:00,0,34.459,40.974,19.303,0.5,2.5,73
12/28/22 19:15:00,0,34.48,41.975,19.712,0.5,2,132
12/28/22 19:20:00,0,34.673,39.857,19.05,0.5,3,105
12/28/22 19:25:00,0,34.738,42.437,20.119,0.5,2.5,27
12/28/22 19:30:00,0,34.909,43.449,20.656,0.5,2,76
12/28/22 19:35:00,0,34.051,43.453,19.886,0.5,3.5,129
12/28/22 19:40:00,0,34.094,43.171,19.819,0,2,143
12/28/22 19:45:00,0,34.695,42.521,20.113,0,2.5,124
12/28/22 19:50:00,0,35.102,41.321,20.015,0,1.5,46
12/28/22 19:55:00,0,35.038,39.545,19.249,0,2.5,37
12/28/22 20:00:00,0,34.609,41.357,19.587,0.5,3,80
12/28/22 20:05:00,0,34.287,43.578,20.145,0.5,2.5,114
12/28/22 20:10:00,0,34.309,41.958,19.552,0.5,3,67
12/28/22 20:15:00,0,34.309,43.079,19.977,0.5,2.5,95
12/28/22 20:20:00,0,34.03,42.794,19.62,0.5,2.5,126
12/28/22 20:25:00,0,35.081,41.54,20.081,0,1.5,112
12/28/22 20:30:00,0,34.545,39.889,18.949,0,1,139
12/28/22 20:35:00,0,34.802,40.163,19.288,0,2,100
12/28/22 20:40:00,0,34.073,42.416,19.515,0.5,2,73
12/28/22 20:45:00,0,34.009,41.984,19.293,0.5,2,115
12/28/22 20:50:00,0,33.966,41.839,19.198,0.5,2.5,104
12/28/22 20:55:00,0,34.287,42.419,19.708,0,2,80
