Line#,Date,"Rain (S-RGF 21246400:21256003-1), mm, PATFA1 (INIAP)","Temperature (S-THC 21246400:21262596-1), *C, PATFA1 (INIAP)","RH (S-THC 21246400:21262596-2), %, PATFA1 (INIAP)","Dew Point (S-THC 21246400:21262596-3), *C, PATFA1 (INIAP)","Wind Speed (S-WSB 21246400:21262656-1), m/s, PATFA1 (INIAP)","Gust Speed (S-WSB 21246400:21262656-2), m/s, PATFA1 (INIAP)","Wind Direction (S-WDA 21246400:21268488-1), *, PATFA1 (INIAP)"
21190,10/25/22 09:10:00,0,22.856,97.865,22.531,0,0,81
21191,10/25/22 09:15:00,0,22.856,97.702,22.503,0,0,81
21192,10/25/22 09:20:00,0,22.791,97.81,22.457,0,0,81
21193,10/25/22 09:25:00,0,22.748,98.044,22.454,0,0,81
21194,10/25/22 09:30:00,0,22.727,97.977,22.421,0,0,81
21195,10/25/22 09:35:00,0,22.748,98.068,22.458,0,0,81
21196,10/25/22 09:40:00,0,22.663,97.972,22.356,0,0,81
21197,10/25/22 09:45:00,0,22.727,98.209,22.46,0,0,81
21198,10/25/22 09:50:00,0,22.727,98.112,22.444,0,0,81
21199,10/25/22 09:55:00,0,22.706,98.039,22.41,0,0,81
21200,10/25/22 10:00:00,0,22.663,97.862,22.337,0,0,81
21201,10/25/22 10:05:00,0,22.62,98.305,22.369,0,0,81
21202,10/25/22 10:10:00,0,22.577,98.247,22.316,0,0,81
21203,10/25/22 10:15:00,0,22.555,98.465,22.331,0,0,81
21204,10/25/22 10:20:00,0,22.491,98.57,22.285,0,0,81
21205,10/25/22 10:25:00,0,22.47,98.79,22.3,0,0,81
21206,10/25/22 10:30:00,0,22.448,98.805,22.281,0,0,81
21207,10/25/22 10:35:00,0,22.427,98.643,22.233,0,0,81
21208,10/25/22 10:40:00,0,22.362,98.718,22.181,0,0,81
21209,10/25/22 10:45:00,0,22.362,98.901,22.211,0,0,81
21210,10/25/22 10:50:00,0,22.319,98.772,22.147,0,0,81
21211,10/25/22 10:55:00,0,22.298,98.689,22.112,0,0,81
21212,10/25/22 11:00:00,0,22.298,98.727,22.118,0,0,81
21213,10/25/22 11:05:00,0,22.341,98.566,22.134,0,0,81
21214,10/25/22 11:10:00,0,22.384,98.755,22.208,0,0,81
21215,10/25/22 11:15:00,0,22.513,98.585,22.309,0,0,81
21216,10/25/22 11:20:00,0,22.663,98.158,22.387,0,0,81
21217,10/25/22 11:25:00,0,22.92,97.517,22.536,0,0,81
21218,10/25/22 11:30:00,0,23.177,96.68,22.651,0,0,81
21219,10/25/22 11:35:00,0,23.435,96.052,22.8,0,0,81
21220,10/25/22 11:40:00,0,23.692,95.37,22.938,0,0,81
21221,10/25/22 11:45:00,0,23.928,95.065,23.12,0,0,81
21222,10/25/22 11:50:00,0,24.228,93.468,23.138,0,0,81
21223,10/25/22 11:55:00,0,24.486,92.816,23.277,0,0,83
21224,10/25/22 12:00:00,0,24.593,91.742,23.19,0,0.5,83
21225,10/25/22 12:05:00,0,24.807,91.992,23.448,0,1,267
21226,10/25/22 12:10:00,0,25,90.321,23.335,0,1,265
21227,10/25/22 12:15:00,0,25.194,89.786,23.427,0,0.5,264
21228,10/25/22 12:20:00,0,25.472,89.451,23.64,0,0.5,271
21229,10/25/22 12:25:00,0,25.644,88.112,23.558,0,0.5,268
21230,10/25/22 12:30:00,0,25.858,86.921,23.543,0,1.5,265
21231,10/25/22 12:35:00,0,25.987,88.348,23.941,0,1.5,263
21232,10/25/22 12:40:00,0,26.459,86.226,24,0,1,256
21233,10/25/22 12:45:00,0,26.631,84.747,23.88,0,0.5,197
21234,10/25/22 12:50:00,0,26.631,84.015,23.736,0,0.5,202
21235,10/25/22 12:55:00,0,27.081,83.052,23.984,0,1,236
21236,10/25/22 13:00:00,0,27.317,82.8,24.164,0,0.5,258
21237,10/25/22 13:05:00,0,27.488,81.36,24.039,0,1,244
21238,10/25/22 13:10:00,0,27.639,80.204,23.947,0,1,271
21239,10/25/22 13:15:00,0,27.724,79.785,23.943,0,1,264
21240,10/25/22 13:20:00,0,28.218,78.201,24.087,0,1,227
21241,10/25/22 13:25:00,0,28.84,77.098,24.453,0,1,166
21242,10/25/22 13:30:00,0,27.853,78.822,23.865,0,1.5,153
21243,10/25/22 13:35:00,0,28.389,78.717,24.364,0,1,156
21244,10/25/22 13:40:00,0,28.968,74.611,24.029,0,1.5,81
21245,10/25/22 13:45:00,0,29.29,74.133,24.232,0,1,122
21246,10/25/22 13:50:00,0,29.376,74.73,24.449,0,1.5,145
21247,10/25/22 13:55:00,0,29.462,73.017,24.144,0,0.5,143
21248,10/25/22 14:00:00,0,29.505,73.268,24.242,0,1,139
21249,10/25/22 14:05:00,0,29.612,73.741,24.453,0,1,131
21250,10/25/22 14:10:00,0,29.269,72.523,23.845,0,1,288
21251,10/25/22 14:15:00,0,28.99,72.335,23.534,0,2,284
21252,10/25/22 14:20:00,0,29.354,72.624,23.951,0,1,281
21253,10/25/22 14:25:00,0,29.054,72.45,23.622,0,1.5,268
21254,10/25/22 14:30:00,0,28.861,73.521,23.681,0,1,243
21255,10/25/22 14:35:00,0,28.84,75.16,24.027,0,1.5,160
21256,10/25/22 14:40:00,0,28.883,75.418,24.126,0,0.5,160
21257,10/25/22 14:45:00,0,28.861,73.75,23.732,0,1,261
21258,10/25/22 14:50:00,0,29.74,70.082,23.727,0,0,284
21259,10/25/22 14:55:00,0,30.92,69.221,24.648,0,1,216
21260,10/25/22 15:00:00,0,29.998,71.547,24.319,0.5,1.5,171
21261,10/25/22 15:05:00,0,31.285,65.568,24.088,0,0.5,164
21262,10/25/22 15:10:00,0,32.464,63.503,24.669,0,0.5,45
21263,10/25/22 15:15:00,0,31.821,61.344,23.486,0,1.5,94
21264,10/25/22 15:20:00,0,31.821,64.993,24.449,0,2,94
21265,10/25/22 15:25:00,0,32.057,65.368,24.769,0.5,2,142
21266,10/25/22 15:30:00,0,32.228,61.608,23.94,0.5,2.5,159
21267,10/25/22 15:35:00,0,31.928,62.699,23.95,0.5,2,183
21268,10/25/22 15:40:00,0,31.799,60.15,23.139,0.5,2,167
21269,10/25/22 15:45:00,0,31.649,63.697,23.95,0,1.5,202
21270,10/25/22 15:50:00,0,32.4,61.883,24.176,0,1,246
21271,10/25/22 15:55:00,0,32.4,61.225,23.998,0,1.5,312
21272,10/25/22 16:00:00,0,31.285,62.96,23.412,0,1.5,320
21273,10/25/22 16:05:00,0,31.113,64.562,23.668,0,1.5,86
21274,10/25/22 16:10:00,0,31.07,63.481,23.347,0,1.5,177
21275,10/25/22 16:15:00,0,31.349,61.663,23.128,0,2,167
21276,10/25/22 16:20:00,0,31.392,64.361,23.88,0,1,351
21277,10/25/22 16:25:00,0,32.893,59.971,24.115,0,1.5,79
21278,10/25/22 16:30:00,0,32.893,60.346,24.219,0.5,2,133
21279,10/25/22 16:35:00,0,32.507,64.543,24.982,0.5,2.5,133
21280,10/25/22 16:40:00,0,33.043,57.932,23.679,0,1.5,166
21281,10/25/22 16:45:00,0,32.7,59.747,23.872,0.5,2.5,140
21282,10/25/22 16:50:00,0,33.322,56.506,23.524,0,2,122
21283,10/25/22 16:55:00,0,32.936,57.893,23.568,0,1.5,118
21284,10/25/22 17:00:00,0,32.743,58.767,23.637,0,1,139
21285,10/25/22 17:05:00,0,33.086,58.55,23.896,0.5,3,76
21286,10/25/22 17:10:00,0,33.172,56.812,23.474,0.5,2.5,122
21287,10/25/22 17:15:00,0,33.537,57.009,23.871,0.5,1.5,125
21288,10/25/22 17:20:00,0,33.194,55.521,23.113,0.5,2.5,154
21289,10/25/22 17:25:00,0,33.837,58.044,24.452,0.5,2,122
21290,10/25/22 17:30:00,0,34.116,54.871,23.772,0.5,2.5,126
21291,10/25/22 17:35:00,0,34.609,55.277,24.353,0.5,1.5,112
21292,10/25/22 17:40:00,0,33.837,53.309,23.035,0.5,2.5,204
21293,10/25/22 17:45:00,0,33.794,55.572,23.685,0.5,2.5,132
21294,10/25/22 17:50:00,0,33.88,57.838,24.432,0.5,4,128
21295,10/25/22 17:55:00,0,32.657,56.22,22.822,0,1.5,147
21296,10/25/22 18:00:00,0,33.751,54.545,23.335,0.5,2,104
21297,10/25/22 18:05:00,0,33.858,55.433,23.703,0.5,2.5,160
21298,10/25/22 18:10:00,0,34.716,53.146,23.795,0,1,129
21299,10/25/22 18:15:00,0,34.416,51.836,23.104,0,1.5,146
21300,10/25/22 18:20:00,0,34.459,52.457,23.341,0.5,2,129
21301,10/25/22 18:25:00,0,34.18,54.838,23.822,0,1.5,73
21302,10/25/22 18:30:00,0,34.373,53.909,23.716,0.5,2,295
21303,10/25/22 18:35:00,0,35.102,53.695,24.323,0,1.5,299
21304,10/25/22 18:40:00,0,34.566,51.846,23.245,0,2,83
21305,10/25/22 18:45:00,0,33.365,56.185,23.469,0,0.5,35
21306,10/25/22 18:50:00,0,32.722,57.476,23.248,0,1,44
21307,10/25/22 18:55:00,0,32.25,55.483,22.226,0,1,97
21308,10/25/22 19:00:00,0,33.279,56.149,23.379,0,0.5,76
21309,10/25/22 19:05:00,0,35.36,51.73,23.938,0,1,338
21310,10/25/22 19:10:00,0,35.145,51.958,23.814,0,2,17
21311,10/25/22 19:15:00,0,34.18,53.649,23.457,0.5,3,115
21312,10/25/22 19:20:00,0,32.572,57.783,23.196,0.5,2.5,70
21313,10/25/22 19:25:00,0,32.979,58.73,23.847,0,2,112
21314,10/25/22 19:30:00,0,34.009,53.823,23.352,0.5,2,90
21315,10/25/22 19:35:00,0,35.467,52.203,24.188,0,2,6
21316,10/25/22 19:40:00,0,34.223,51.424,22.795,0.5,2.5,139
21317,10/25/22 19:45:00,0,33.644,56.043,23.686,0.5,2.5,114
21318,10/25/22 19:50:00,0,32.207,60.978,23.749,0.5,2.5,156
21319,10/25/22 19:55:00,0,32.464,58.561,23.318,0,1.5,156
21320,10/25/22 20:00:00,0,33.58,54.559,23.181,0,1.5,131
21321,10/25/22 20:05:00,0,33.944,53.3,23.131,0,1.5,146
21322,10/25/22 20:10:00,0,33.773,54.519,23.347,0,1.5,153
21323,10/25/22 20:15:00,0,34.309,51.173,22.793,0,0.5,163
21324,10/25/22 20:20:00,0,34.094,51.363,22.657,0,2,147
21325,10/25/22 20:25:00,0,33.794,54.92,23.489,0,2,154
21326,10/25/22 20:30:00,0,33.365,54.27,22.894,1,3.5,164
21327,10/25/22 20:35:00,0,33.515,55.064,23.274,0,1.5,166
21328,10/25/22 20:40:00,0,33.794,53.31,22.996,0,2,153
21329,10/25/22 20:45:00,0,33.751,53.764,23.096,0,1,159
21330,10/25/22 20:50:00,0,34.073,53.768,23.395,0,1.5,117
21331,10/25/22 20:55:00,0,34.03,53.332,23.22,0,2.5,79
21332,10/25/22 21:00:00,0,33.601,56.052,23.649,0.5,2.5,100
21333,10/25/22 21:05:00,0,32.893,58.135,23.597,0.5,3,126
21334,10/25/22 21:10:00,0,31.971,59.754,23.191,0,2,135
21335,10/25/22 21:15:00,0,31.885,59.255,22.971,0,1,112
21336,10/25/22 21:20:00,0,31.478,62.058,23.355,0,0.5,107
21337,10/25/22 21:25:00,0,31.371,60.711,22.89,0,0,107
21338,10/25/22 21:30:00,0,31.992,58.502,22.86,0,0.5,107
21339,10/25/22 21:35:00,0,32.379,59.754,23.572,0,0.5,107
21340,10/25/22 21:40:00,0,32.657,57.983,23.333,0,0,105
21341,10/25/22 21:45:00,0,32.808,58.656,23.665,0,0,105
21342,10/25/22 21:50:00,0,32.4,58.9,23.353,0,1.5,145
21343,10/25/22 21:55:00,0,32.507,60.703,23.956,0,0.5,170
21344,10/25/22 22:00:00,0,32.55,58.001,23.238,0,1,142
21345,10/25/22 22:05:00,0,32.443,58.564,23.298,0,0.5,145
21346,10/25/22 22:10:00,0,32.4,61.54,24.083,0,0.5,145
21347,10/25/22 22:15:00,0,32.143,62.621,24.132,0,0.5,145
21348,10/25/22 22:20:00,0,31.778,65.65,24.577,0,0,145
21349,10/25/22 22:25:00,0,30.984,65.426,23.767,0,0,145
21350,10/25/22 22:30:00,0,30.62,68.183,24.109,0,0,145
21351,10/25/22 22:35:00,0,30.127,73.745,24.95,0,0,145
21352,10/25/22 22:40:00,0,29.376,74.926,24.493,0,0,145
21353,10/25/22 22:45:00,0,28.861,76.667,24.38,0,0,145
21354,10/25/22 22:50:00,0,28.432,78.607,24.382,0,0,145
21355,10/25/22 22:55:00,0,28.132,79.048,24.184,0,0,145
21356,10/25/22 23:00:00,0,27.917,79.976,24.17,0,0,145
21357,10/25/22 23:05:00,0,27.66,81.827,24.302,0,0,145
21358,10/25/22 23:10:00,0,27.467,83.113,24.374,0,0,145
21359,10/25/22 23:15:00,0,27.274,84.065,24.376,0,0,145
21360,10/25/22 23:20:00,0,27.102,84.926,24.378,0,0,145
21361,10/25/22 23:25:00,0,26.952,85.534,24.35,0,0,145
21362,10/25/22 23:30:00,0,26.781,87.222,24.509,0,0,145
21363,10/25/22 23:35:00,0,26.609,87.163,24.328,0,0,145
21364,10/25/22 23:40:00,0,26.523,87.95,24.394,0,0,145
21365,10/25/22 23:45:00,0,26.352,87.906,24.217,0,0,145
21366,10/25/22 23:50:00,0,26.287,88.486,24.263,0,0,145
21367,10/25/22 23:55:00,0,26.223,89.763,24.439,0,0,145
21368,10/26/22 00:00:00,0,26.137,88.922,24.197,0,0,145
21369,10/26/22 00:05:00,0,25.966,88.083,23.87,0,0,145
21370,10/26/22 00:10:00,0,25.901,89.009,23.981,0,0,145
21371,10/26/22 00:15:00,0,25.816,89.483,23.985,0,0,145
21372,10/26/22 00:20:00,0,25.708,90.417,24.052,0,0,145
21373,10/26/22 00:25:00,0,25.708,90.437,24.056,0,0,145
21374,10/26/22 00:30:00,0,25.773,90.469,24.125,0,0,145
21375,10/26/22 00:35:00,0,25.687,90.774,24.097,0,0,145
21376,10/26/22 00:40:00,0,25.537,91.17,24.021,0,0,145
21377,10/26/22 00:45:00,0,25.408,91.626,23.977,0,0,145
21378,10/26/22 00:50:00,0,25.301,91.6,23.866,0,0,145
21379,10/26/22 00:55:00,0,25.236,91.389,23.764,0,0,145
21380,10/26/22 01:00:00,0.2,25.172,91.884,23.79,0,0,145
21381,10/26/22 01:05:00,0,25.108,92.428,23.824,0,0,145
21382,10/26/22 01:10:00,0,25.108,92.181,23.78,0,0,145
21383,10/26/22 01:15:00,0,25.022,92.322,23.72,0,0,145
21384,10/26/22 01:20:00,0,24.958,92.433,23.676,0,0,145
21385,10/26/22 01:25:00,0,24.958,91.902,23.581,0,0,145
21386,10/26/22 01:30:00,0,24.979,91.678,23.561,0,0,145
21387,10/26/22 01:35:00,0,24.958,91.763,23.555,0,0,145
21388,10/26/22 01:40:00,0,24.829,91.791,23.433,0,0,145
21389,10/26/22 01:45:00,0,24.765,92.363,23.472,0,0,145
21390,10/26/22 01:50:00,0,24.636,92.793,23.422,0,0,145
21391,10/26/22 01:55:00,0,24.7,92.363,23.409,0,0,145
21392,10/26/22 02:00:00,0,24.807,92.757,23.586,0,0,145
21393,10/26/22 02:05:00,0,24.765,92.816,23.554,0,0,145
21394,10/26/22 02:10:00,0,24.657,93.344,23.542,0,0,145
21395,10/26/22 02:15:00,0,24.614,93.783,23.577,0,0,145
21396,10/26/22 02:20:00,0,24.55,93.553,23.472,0,0,145
21397,10/26/22 02:25:00,0,24.486,93.397,23.381,0,0,145
21398,10/26/22 02:30:00,0,24.507,93.202,23.367,0,0.5,145
21399,10/26/22 02:35:00,0,24.529,92.973,23.348,0,0,145
21400,10/26/22 02:40:00,0,24.529,92.99,23.351,0,0,145
21401,10/26/22 02:45:00,0,24.572,93.037,23.402,0,0,145
21402,10/26/22 02:50:00,0,24.529,93.411,23.426,0,0,145
21403,10/26/22 02:55:00,0,24.486,93.585,23.414,0,0,145
21404,10/26/22 03:00:00,0,24.421,94.144,23.449,0,0,145
21405,10/26/22 03:05:00,0,24.314,94.598,23.422,0,0,145
21406,10/26/22 03:10:00,0,24.293,94.932,23.46,0,0,145
21407,10/26/22 03:15:00,0,24.271,95.354,23.512,0,0,145
21408,10/26/22 03:20:00,0,24.228,94.951,23.399,0,0,145
21409,10/26/22 03:25:00,0,24.164,95.476,23.426,0,0,145
21410,10/26/22 03:30:00,0,24.121,95.766,23.434,0,0,145
21411,10/26/22 03:35:00,0,24.1,95.811,23.421,0,0,145
21412,10/26/22 03:40:00,0,24.143,95.924,23.483,0,0,145
21413,10/26/22 03:45:00,0,24.121,95.83,23.445,0,0,145
21414,10/26/22 03:50:00,0,24.057,96.196,23.444,0,0,145
21415,10/26/22 03:55:00,0,24.121,95.738,23.429,0,0,145
21416,10/26/22 04:00:00,0,24.143,95.581,23.423,0,0,145
21417,10/26/22 04:05:00,0,24.207,95.331,23.444,0,0,145
21418,10/26/22 04:10:00,0,24.164,95.659,23.458,0,0,145
21419,10/26/22 04:15:00,0,24.1,96.008,23.455,0,0,145
21420,10/26/22 04:20:00,0,24.078,96.31,23.485,0,0,145
21421,10/26/22 04:25:00,0,24.078,96.258,23.477,0,0,145
21422,10/26/22 04:30:00,0,24.121,96.242,23.516,0,0,145
21423,10/26/22 04:35:00,0,24.035,96.223,23.428,0,0,145
21424,10/26/22 04:40:00,0,24.057,96.681,23.528,0,0,145
21425,10/26/22 04:45:00,0,24.164,96.223,23.556,0,0,145
21426,10/26/22 04:50:00,0,24.207,95.917,23.546,0,0,145
21427,10/26/22 04:55:00,0,24.25,95.528,23.521,0,0,145
21428,10/26/22 05:00:00,0,24.185,95.463,23.446,0,0,145
21429,10/26/22 05:05:00,0,24.185,95.81,23.506,0,0,145
21430,10/26/22 05:10:00,0,24.143,96.063,23.507,0,0,145
21431,10/26/22 05:15:00,0,24.078,96.135,23.455,0,0,145
21432,10/26/22 05:20:00,0,24.057,96.126,23.432,0,0,145
21433,10/26/22 05:25:00,0,24.035,96.272,23.436,0,0,145
21434,10/26/22 05:30:00,0,24.035,96.309,23.442,0,0,145
21435,10/26/22 05:35:00,0,23.992,96.222,23.385,0,0.5,145
21436,10/26/22 05:40:00,0,24.014,96.516,23.457,0,0.5,146
21437,10/26/22 05:45:00,0,23.992,96.608,23.451,0,0.5,146
21438,10/26/22 05:50:00,0,23.992,96.538,23.439,0,0,146
21439,10/26/22 05:55:00,0,24.035,96.368,23.453,0,0,146
21440,10/26/22 06:00:00,0,24.057,96.62,23.517,0,0,146
21441,10/26/22 06:05:00,0,24.057,96.405,23.48,0,0,146
21442,10/26/22 06:10:00,0,24.057,96.571,23.509,0,0,146
21443,10/26/22 06:15:00,0,24.078,96.512,23.52,0,0,146
21444,10/26/22 06:20:00,0,24.1,96.68,23.57,0,0,146
21445,10/26/22 06:25:00,0,24.078,97.006,23.605,0,0,146
21446,10/26/22 06:30:00,0,24.057,96.393,23.478,0,0,146
21447,10/26/22 06:35:00,0,24.014,96.713,23.491,0,0,146
21448,10/26/22 06:40:00,0,23.992,96.606,23.451,0,0,146
21449,10/26/22 06:45:00,0,23.971,96.672,23.441,0,0,146
21450,10/26/22 06:50:00,0,23.907,96.762,23.392,0,0,146
21451,10/26/22 06:55:00,0,23.907,97.087,23.448,0,0,146
21452,10/26/22 07:00:00,0,23.864,97.188,23.422,0,0,146
21453,10/26/22 07:05:00,0,23.842,97.652,23.48,0,0,146
21454,10/26/22 07:10:00,0,23.778,97.583,23.404,0,0,146
21455,10/26/22 07:15:00,0,23.692,97.629,23.326,0,0,146
21456,10/26/22 07:20:00,0,23.628,98.012,23.327,0,0,146
21457,10/26/22 07:25:00,0,23.606,98.087,23.318,0,0,146
21458,10/26/22 07:30:00,0,23.563,98.183,23.291,0,0,146
21459,10/26/22 07:35:00,0,23.585,98.416,23.352,0,0,146
21460,10/26/22 07:40:00,0,23.563,98.286,23.309,0,0,146
21461,10/26/22 07:45:00,0,23.499,98.26,23.24,0,0,146
21462,10/26/22 07:50:00,0,23.478,98.479,23.256,0,0,146
21463,10/26/22 07:55:00,0,23.456,98.517,23.241,0,0,146
21464,10/26/22 08:00:00,0,23.521,98.698,23.336,0,0,146
21465,10/26/22 08:05:00,0,23.606,98.645,23.412,0,0,146
21466,10/26/22 08:10:00,0,23.649,98.311,23.399,0,0,146
21467,10/26/22 08:15:00,0,23.692,98.131,23.411,0,0,146
21468,10/26/22 08:20:00,0,23.714,97.971,23.406,0,0,146
21469,10/26/22 08:25:00,0,23.585,97.801,23.248,0,0,146
21470,10/26/22 08:30:00,0,23.542,98.228,23.278,0,0,146
21471,10/26/22 08:35:00,0,23.521,98.465,23.296,0,0,146
21472,10/26/22 08:40:00,0,23.435,98.26,23.176,0,0,146
21473,10/26/22 08:45:00,0,23.349,98.451,23.122,0,0,146
21474,10/26/22 08:50:00,0,23.306,98.782,23.135,0,0,146
21475,10/26/22 08:55:00,0,23.306,98.808,23.14,0,0,146
21476,10/26/22 09:00:00,0,23.242,98.888,23.088,0,0,146
21477,10/26/22 09:05:00,0,23.285,98.961,23.144,0,0,146
21478,10/26/22 09:10:00,0,23.285,98.84,23.123,0,0,146
21479,10/26/22 09:15:00,0,23.22,98.579,23.015,0,0,146
21480,10/26/22 09:20:00,0,23.306,98.888,23.153,0,0,145
21481,10/26/22 09:25:00,0,23.285,98.589,23.081,0,0,145
21482,10/26/22 09:30:00,0,23.306,99.01,23.173,0,0,145
21483,10/26/22 09:35:00,0,23.328,98.906,23.177,0,0,145
21484,10/26/22 09:40:00,0,23.349,98.338,23.103,0,0,145
21485,10/26/22 09:45:00,0,23.328,98.479,23.106,0,0,145
21486,10/26/22 09:50:00,0,23.349,98.499,23.13,0,0,145
21487,10/26/22 09:55:00,0,23.392,98.415,23.159,0,0,145
21488,10/26/22 10:00:00,0,23.37,98.433,23.141,0,0,145
21489,10/26/22 10:05:00,0,23.392,98.329,23.145,0,0,145
21490,10/26/22 10:10:00,0,23.413,98.355,23.171,0,0,145
21491,10/26/22 10:15:00,0,23.413,98.32,23.165,0,0,145
21492,10/26/22 10:20:00,0,23.392,98.389,23.155,0,0,145
21493,10/26/22 10:25:00,0,23.413,98.437,23.184,0,0,145
21494,10/26/22 10:30:00,0,23.413,98.352,23.17,0,0,145
21495,10/26/22 10:35:00,0,23.413,98.433,23.184,0,0,145
21496,10/26/22 10:40:00,0,23.435,98.492,23.215,0,0,145
21497,10/26/22 10:45:00,0,23.478,98.274,23.221,0,0,145
21498,10/26/22 10:50:00,0,23.456,98.096,23.17,0,0,145
21499,10/26/22 10:55:00,0,23.521,97.935,23.207,0,0,145
21500,10/26/22 11:00:00,0,23.563,97.881,23.24,0,0,145
21501,10/26/22 11:05:00,0,23.606,97.723,23.257,0,0,145
21502,10/26/22 11:10:00,0,23.649,97.783,23.309,0,0,145
21503,10/26/22 11:15:00,0,23.735,97.67,23.376,0,0,145
21504,10/26/22 11:20:00,0,23.799,96.973,23.321,0,0,145
21505,10/26/22 11:25:00,0,23.928,96.86,23.43,0,0,145
21506,10/26/22 11:30:00,0,23.992,96.196,23.38,0,0.5,111
21507,10/26/22 11:35:00,0,24.057,95.619,23.344,0,0,91
21508,10/26/22 11:40:00,0,24.207,95.297,23.438,0,0,91
21509,10/26/22 11:45:00,0,24.378,94.427,23.456,0,0,91
21510,10/26/22 11:50:00,0,24.443,93.967,23.439,0,0,91
21511,10/26/22 11:55:00,0,24.593,93.695,23.54,0,0,91
21512,10/26/22 12:00:00,0,24.765,92.752,23.542,0,0,91
21513,10/26/22 12:05:00,0,24.893,92.804,23.679,0,0,91
21514,10/26/22 12:10:00,0,25.043,91.264,23.55,0,0,91
21515,10/26/22 12:15:00,0,25.344,90.33,23.676,0,0,91
21516,10/26/22 12:20:00,0,25.665,91.728,24.25,0,0,91
21517,10/26/22 12:25:00,0,25.944,89.506,24.116,0,0,91
21518,10/26/22 12:30:00,0,26.137,87.959,24.016,0,1,69
21519,10/26/22 12:35:00,0,26.116,87.247,23.859,0,1.5,42
21520,10/26/22 12:40:00,0,26.051,87.121,23.772,0,2,65
21521,10/26/22 12:45:00,0,26.051,88.588,24.05,0,1,44
21522,10/26/22 12:50:00,0,26.137,88.508,24.12,0,0,351
21523,10/26/22 12:55:00,0,26.309,87.269,24.053,0,0,351
21524,10/26/22 13:00:00,0,26.395,85.626,23.821,0,0.5,355
21525,10/26/22 13:05:00,0,26.244,86.778,23.896,0,1,55
21526,10/26/22 13:10:00,0,26.266,86.947,23.949,0,1,67
21527,10/26/22 13:15:00,0,26.695,85.208,24.034,0,0.5,65
21528,10/26/22 13:20:00,0,27.145,83.757,24.188,0,0.5,63
21529,10/26/22 13:25:00,0,27.531,81.678,24.146,0,1,59
21530,10/26/22 13:30:00,0,28.69,79.84,24.893,0,0.5,56
21531,10/26/22 13:35:00,0,28.454,78.384,24.355,0,1,105
21532,10/26/22 13:40:00,0,29.204,76.187,24.607,0,1,100
21533,10/26/22 13:45:00,0,29.333,75.862,24.659,0,1,11
21534,10/26/22 13:50:00,0,29.526,74.954,24.644,0,1.5,126
21535,10/26/22 13:55:00,0,30.341,72.935,24.971,0,2,293
21536,10/26/22 14:00:00,0,30.448,71.469,24.733,0,0.5,344
21537,10/26/22 14:05:00,0,30.191,72.432,24.71,0,2,1
21538,10/26/22 14:10:00,0,30.041,72.265,24.527,0,2,77
21539,10/26/22 14:15:00,0,29.762,74.601,24.792,0,2.5,15
21540,10/26/22 14:20:00,0,30.47,73.103,25.133,0,1.5,159
21541,10/26/22 14:25:00,0,30.277,72.752,24.867,0,2,351
21542,10/26/22 14:30:00,0,29.333,74.101,24.266,0.5,2,42
21543,10/26/22 14:35:00,0,28.818,76.21,24.238,0,1.5,314
21544,10/26/22 14:40:00,0,28.604,76.75,24.149,0,2,6
21545,10/26/22 14:45:00,0,28.84,76.434,24.308,0,1.5,354
21546,10/26/22 14:50:00,0,28.904,75.695,24.208,0,1.5,8
21547,10/26/22 14:55:00,0,29.118,75.975,24.477,0,2,35
21548,10/26/22 15:00:00,0,29.612,73.144,24.317,0,1.5,24
21549,10/26/22 15:05:00,0,29.354,75.427,24.584,0.5,2.5,59
21550,10/26/22 15:10:00,0,29.183,75.354,24.402,0.5,2,44
21551,10/26/22 15:15:00,0,29.226,74.705,24.299,0.5,2.5,62
21552,10/26/22 15:20:00,0,29.312,75.331,24.521,0,2.5,55
21553,10/26/22 15:25:00,0,29.29,75.509,24.54,0.5,3,62
21554,10/26/22 15:30:00,0,29.033,75.508,24.291,0.5,3,34
21555,10/26/22 15:35:00,0,29.054,76.464,24.522,0,2.5,18
21556,10/26/22 15:40:00,0,28.84,75.453,24.092,0.5,3,0
21557,10/26/22 15:45:00,0,29.226,76.661,24.732,0,2,39
21558,10/26/22 15:50:00,0,29.376,74.852,24.476,0,2,324
21559,10/26/22 15:55:00,0,29.161,75.233,24.354,0.5,3.5,3
21560,10/26/22 16:00:00,0,29.633,72.958,24.295,0,3,4
21561,10/26/22 16:05:00,0,29.569,75.074,24.712,1,3.5,307
21562,10/26/22 16:10:00,0,30.127,71.514,24.435,0,2.5,338
21563,10/26/22 16:15:00,0,30.062,70.742,24.192,0.5,3,343
21564,10/26/22 16:20:00,0,29.74,71.347,24.025,0,2,17
21565,10/26/22 16:25:00,0,30.212,70.541,24.288,0,2.5,20
21566,10/26/22 16:30:00,0,30.641,69.958,24.559,0.5,3,28
21567,10/26/22 16:35:00,0,31.027,69.319,24.774,0.5,2,11
21568,10/26/22 16:40:00,0,30.963,66.975,24.137,0.5,2.5,60
21569,10/26/22 16:45:00,0,31.242,66.146,24.194,0.5,2,44
21570,10/26/22 16:50:00,0,30.877,69.537,24.684,0.5,3,32
21571,10/26/22 16:55:00,0,31.435,66.891,24.565,0.5,2.5,39
21572,10/26/22 17:00:00,0,31.799,67.382,25.035,0,1.5,49
21573,10/26/22 17:05:00,0,31.135,66.726,24.238,0,2,350
