FRUTO,Rain,Temperature,RH,DewPoint,WindSpeed,GustSpeed,WindDirection,INCIDENCIA,SEVERIDAD
2,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
3,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
4,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
5,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
6,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
7,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
8,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
9,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
10,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
1,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
2,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
3,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
4,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
5,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
6,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
7,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
8,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
9,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
10,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
1,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
2,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
3,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
4,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
5,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
6,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
7,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
8,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
9,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
10,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
1,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
2,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
3,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
4,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
5,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,1,75
6,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
7,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
8,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
9,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
10,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
1,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
2,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
3,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
4,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
5,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
6,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
7,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
8,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
9,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
10,0.001785714,25.5965997,85.13247073,22.71416567,0.055555556,0.641369048,159.4880952,0,0
1,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,1,75
2,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
3,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
4,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
5,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,1,80
6,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,1,75
7,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,1,85
8,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,1,100
9,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
10,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
1,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
2,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
3,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
4,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
5,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,1,45
6,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
7,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
8,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
9,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
10,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
1,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
2,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
3,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,1,100
4,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
5,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
6,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
7,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
8,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
9,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
10,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
1,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
2,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
3,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,1,75
4,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,1,80
5,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
6,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
7,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
8,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,1,85
9,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
10,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
1,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
2,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,1,100
3,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,1,80
4,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,1,85
5,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,1,90
6,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,1,100
7,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,1,80
8,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,1,80
9,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,1,100
10,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,1,75
1,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
2,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
3,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
4,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
5,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
6,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
7,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
8,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
9,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
10,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
1,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
2,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
3,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
4,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
5,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
6,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
7,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
8,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
9,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
10,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
1,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
2,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
3,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
4,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
5,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
6,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
7,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
8,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
9,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
10,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
1,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
2,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
3,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
4,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
5,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,1,75
6,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
7,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
8,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
9,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
10,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
1,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
2,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
3,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
4,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
5,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
6,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
7,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
8,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
9,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
10,0.001289683,26.42031746,80.10572222,22.36844097,0.146081349,0.92093254,182.8561508,0,0
1,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,75
2,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
3,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
4,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,10
5,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,80
6,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,75
7,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,85
8,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,100
9,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,15
10,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
1,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
2,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
3,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,5
4,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
5,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,25
6,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
7,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,20
8,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
9,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,15
10,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,20
1,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
2,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
3,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,100
4,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
5,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,5
6,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,15
7,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,18
8,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,10
9,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,5
10,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
1,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
2,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,22
3,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,75
4,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,80
5,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
6,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,20
7,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,13
8,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,85
9,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,25
10,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,14
1,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
2,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,100
3,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,80
4,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,85
5,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,90
6,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,100
7,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,80
8,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,80
9,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,100
10,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,75
1,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
2,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
3,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,12
4,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,5
5,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,10
6,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
7,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
8,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
9,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
10,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
1,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
2,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
3,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
4,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
5,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
6,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
7,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
8,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
9,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,15
10,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
1,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
2,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
3,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
4,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
5,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
6,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
7,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
8,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
9,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
10,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
1,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
2,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
3,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
4,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,15
5,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,1,75
6,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
7,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
8,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
9,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
10,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
1,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
2,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
3,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
4,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
5,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
6,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
7,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
8,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
9,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
10,0.004761905,25.37228373,81.52334077,21.63157044,0.080605159,0.849702381,180.4474206,0,0
1,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
2,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
3,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
4,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
5,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,1,80
6,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
7,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
8,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,1,100
9,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,1,60
10,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
1,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
2,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
3,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
4,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
5,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
6,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,1,70
7,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
8,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
9,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
10,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
1,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,1,100
2,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
3,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,1,100
4,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,1,75
5,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
6,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,1,28
7,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
8,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
9,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
10,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
1,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
2,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,1,50
3,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
4,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
5,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
6,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
7,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
8,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
9,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,1,62
10,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
1,0.001488095,24.78933532,85.95065228,22.07846379,0.042162698,0.540674603,204.2956349,0,0
